"","FSCSKEY","FSCS_SEQ","STABR","LIBID","LIBNAME","ADDRESS","CITY","ZIP","LOCALE_ADD","LOCALE","LOCALE_ADD_DESCR","LOCALE_TOP_LEVEL_DESCR","LONGITUD","LATITUDE","PLS_YEAR","POPU_LSA","POPU_LSA_YEAR"
"2410","IN0037",4,"IN","1465","KINGSFORD HEIGHTS BRANCH LIBRARY","436 EVANSTON ROAD","KINGSFORD HEIGHTS",46346,NA,42,"Rural Distant","Rural",-86.69481437,41.48196753,2020,64696,2020
"2411","IN0037",5,"IN","1465","ROLLING PRAIRIE BRANCH LIBRARY","1 EAST MICHIGAN","ROLLING PRAIRIE",46371,NA,41,"Rural Fringe","Rural",-86.61693945,41.67404458,2020,64696,2020
"2412","IN0037",6,"IN","1465","UNION MILLS BRANCH LIBRARY","3727 WEST 800 SOUTH","UNION MILLS",46382,NA,42,"Rural Distant","Rural",-86.77339136,41.49111797,2020,64696,2020
"2413","IN0037",7,"IN","1465","COOLSPRING BRANCH LIBRARY","6925 WEST 400 NORTH","MICHIGAN CITY",46360,NA,23,"Suburban Small","Suburban",-86.83483021,41.6656416,2020,64696,2020
"2414","IN0037",8,"IN","1465","LA PORTE COUNTY PUBLIC LIBRARY","904 INDIANA AVE.","LA PORTE",46350,NA,13,"City Small","City",-86.72097161,41.60905197,2020,64696,2020
"2415","IN0037",9,"IN","1465","LA PORTE COUNTY PUBLIC MOBILE LIBRARY","1 E MICHIGAN AVE","ROLLING PRAIRIE",46371,NA,41,"Rural Fringe","Rural",-86.61693945,41.67404458,2020,64696,2020
"2416","IN0041",2,"IN","1564","GOODLAND & GRANT TOWNSHIP PUBLIC LIBRARY","111 SOUTH NEWTON STREET","GOODLAND",47948,NA,43,"Rural Remote","Rural",-87.29353254,40.76491499,2020,1189,2020
"2417","IN0044",2,"IN","1643","HAGEMAN MEMORIAL LIBRARY","100 FRANCIS STREET","PORTER",46304,NA,21,"Suburban Large","Suburban",-87.07341119,41.61693142,2020,19396,2020
"2418","IN0045",2,"IN","1661","FRANCESVILLE-SALEM TOWNSHIP PUBLIC LIBRARY","201 WEST MONTGOMERY STREET","FRANCESVILLE",47946,NA,43,"Rural Remote","Rural",-86.88325003,40.98521747,2020,1399,2020
"2419","IN0046",6,"IN","IN0046-006","PULASKI COUNTY PUBLIC LIBRARY MEDARYVILLE","510 EAST MAIN STREET","MEDARYVILLE",47957,NA,43,"Rural Remote","Rural",-86.887073,41.080748,2016,10383,2020
"2420","IN0050",11,"IN","2201","BOOKMOBILE ONE","27671 WESTWOOD DRIVE.","ELKHART",46516,NA,22,"Suburban Midsize","Suburban",-85.9978837,41.7039291,2014,92236,2020
"2421","IN0050",12,"IN","2201","BOOKMOBILE TWO","27671 WESTWOOD DRIVE.","ELKHART",46516,NA,22,"Suburban Midsize","Suburban",-85.9978837,41.7039291,2014,92236,2020
"2422","IN0051",2,"IN","2202","WAKARUSA-OLIVE & HARRISON TOWNSHIP PUBLIC LIBRARY","124 NORTH ELKHART STREET","WAKARUSA",46573,NA,41,"Rural Fringe","Rural",-86.02095252,41.53704086,2020,7503,2020
"2423","IN0058",2,"IN","2433","MILFORD PUBLIC LIBRARY","101 NORTH MAIN STREET","MILFORD",46542,NA,42,"Rural Distant","Rural",-85.84603201,41.41007829,2020,4770,2020
"2424","IN0060",2,"IN","2435","PIERCETON & WASHINGTON TOWNSHIP PUBLIC LIBRARY","101 CATHOLIC STREET","PIERCETON",46562,NA,42,"Rural Distant","Rural",-85.70566824,41.19885244,2020,2996,2020
"2425","IN0078",2,"IN","3351","ANDREWS-DALLAS TOWNSHIP PUBLIC LIBRARY","30 EAST MADISON STREET","ANDREWS",46702,NA,42,"Rural Distant","Rural",-85.60119871,40.85775232,2020,2114,2020
"2426","IN0079",2,"IN","3352","ROANOKE PUBLIC LIBRARY","314 NORTH MAIN STREET","ROANOKE",46783,NA,41,"Rural Fringe","Rural",-85.37310567,40.96352871,2020,1722,2020
"2427","IN0082",2,"IN","3355","WARREN PUBLIC LIBRARY","123 EAST THIRD STREET","WARREN",46792,NA,42,"Rural Distant","Rural",-85.4254981,40.68333112,2020,2049,2020
"2428","IN0085",3,"IN","3572","NCPL WEST LIBRARY","120 JEFFERSON STREET","CROMWELL",46732,NA,41,"Rural Fringe","Rural",-85.61505651,41.40138374,2020,24218,2020
"2429","IN0094",2,"IN","4041","YORK TOWNSHIP PUBLIC LIBRARY","8908 WEST 845 NORTH","EARL PARK",47942,NA,43,"Rural Remote","Rural",-87.48965499,40.72882247,2020,181,2020
"2430","IN0095",2,"IN","4042","EARL PARK-RICHLAND TOWNSHIP PUBLIC LIBRARY","102 EAST FIFTH STREET","EARL PARK",47942,NA,43,"Rural Remote","Rural",-87.41463227,40.68383424,2020,542,2020
"2431","IN0096",2,"IN","4043","BOSWELL-GRANT TOWNSHIP PUBLIC LIBRARY","101 NORTH CLINTON STREET","BOSWELL",47921,NA,42,"Rural Distant","Rural",-87.38183547,40.51851122,2020,1056,2020
"2432","IN0098",2,"IN","4045","OXFORD PUBLIC LIBRARY","201 EAST SMITH STREET","OXFORD",47971,NA,42,"Rural Distant","Rural",-87.24879598,40.52021752,2020,1581,2020
"2433","IN0099",2,"IN","4046","OTTERBEIN PUBLIC LIBRARY","23 EAST FIRST STREET","OTTERBEIN",47970,NA,42,"Rural Distant","Rural",-87.09584301,40.48969746,2020,1986,2020
"2434","IN0100",3,"IN","4081","NORTHWEST CARROLL LIBRARY","164 WEST FOREST STREET","YEOMAN",47997,NA,42,"Rural Distant","Rural",-86.72474531,40.66837923,2020,7724,2020
"2435","IN0101",2,"IN","4082","CAMDEN-JACKSON TOWNSHIP PUBLIC LIBRARY","183 WEST MAIN","CAMDEN",46917,NA,42,"Rural Distant","Rural",-86.54038803,40.60860746,2020,1391,2020
"2436","IN0103",2,"IN","4121","COLFAX-PERRY TOWNSHIP PUBLIC LIBRARY","207 SOUTH CLARK STREET","COLFAX",46035,NA,42,"Rural Distant","Rural",-86.66655789,40.1931785,2020,1459,2020
"2437","IN0104",6,"IN","4122","FRANKFORT BOOKMOBILE","208 WEST CLINTON STREET","FRANKFORT",46041,NA,32,"Town Distant","Town",-86.51352562,40.28068523,2020,30385,2020
"2438","IN0105",2,"IN","4123","KIRKLIN PUBLIC LIBRARY","115 NORTH MAIN STREET","KIRKLIN",46050,NA,42,"Rural Distant","Rural",-86.36026143,40.19303429,2020,1380,2020
"2439","IN0106",2,"IN","4231","ATTICA PUBLIC LIBRARY","305 SOUTH PERRY STREET","ATTICA",47918,NA,32,"Town Distant","Town",-87.24987875,40.29205625,2020,4354,2020
"2440","IN0107",2,"IN","4232","COVINGTON-VEEDERSBURG PUBLIC LIBRARY","622 5TH STREET","COVINGTON",47932,NA,31,"Town Fringe","Town",-87.39601195,40.14024728,2020,6683,2020
"2441","IN0107",3,"IN","4232","VEEDERSBURG PUBLIC LIBRARY","408 NORTH MAIN STREET","VEEDERSBURG",47987,NA,42,"Rural Distant","Rural",-87.26228749,40.11556099,2020,6683,2020
"2442","IN0108",2,"IN","4233","KINGMAN-MILLCREEK PUBLIC LIBRARY","123 EAST STATE STREET","KINGMAN",47952,NA,42,"Rural Distant","Rural",-87.27793189,39.96745951,2020,1406,2020
"2443","IN0110",2,"IN","4542","WAVELAND-BROWN TOWNSHIP PUBLIC LIBRARY","115 EAST GREEN STREET","WAVELAND",47989,NA,42,"Rural Distant","Rural",-87.04429724,39.87839508,2020,1719,2020
"2444","IN0111",2,"IN","4543","LINDEN CARNEGIE PUBLIC LIBRARY","102 SOUTH MAIN STREET","LINDEN",47955,NA,42,"Rural Distant","Rural",-86.90392944,40.1879953,2020,1272,2020
"2445","IN0112",2,"IN","4544","DARLINGTON PUBLIC LIBRARY","203 WEST MAIN STREET","DARLINGTON",47940,NA,42,"Rural Distant","Rural",-86.77609176,40.10975216,2020,1915,2020
"2446","IN0115",2,"IN","4792","TIPPECANOE COUNTY PUBLIC LIBRARY","627 SOUTH STREET","LAFAYETTE",47901,NA,13,"City Small","City",-86.88922398,40.41732254,2020,142817,2020
"2447","IN0115",5,"IN","4792","TIPPECANOE COUNTY MOBILE LIBRARY","627 SOUTH STREET","LAFAYETTE",47901,NA,13,"City Small","City",-86.88922398,40.41732254,2020,142817,2020
"2448","IN0115",6,"IN","IN0115-006","TIPPECANOE COUNTY/IVY TECH","3101 SOUTH CREASY LANE","LAFAYETTE",47905,NA,13,"City Small","City",-86.841828,40.385015,2017,142817,2020
"2449","IN0115",7,"IN","4792","KLONDIKE BRANCH","3062 LINDBERG ROAD","WEST LAFAYETTE",47906,NA,22,"Suburban Midsize","Suburban",-86.96387313,40.44574871,2020,142817,2020
"2450","IN0116",2,"IN","4861","WEST LEBANON-PIKE TOWNSHIP PUBLIC LIBRARY","200 NORTH HIGH STREET","WEST LEBANON",47991,NA,42,"Rural Distant","Rural",-87.38663746,40.27280398,2020,1221,2020
"2451","IN0117",2,"IN","4862","WILLIAMSPORT-WASHINGTON TOWNSHIP PUBLIC LIBRARY","28 EAST SECOND STREET","WILLIAMSPORT",47993,NA,32,"Town Distant","Town",-87.29360194,40.28831344,2020,2298,2020
"2452","IN0122",2,"IN","5091","ROYAL CENTER-BOONE TOWNSHIP PUBLIC LIBRARY","203 NORTH CHICAGO STREET","ROYAL CENTER",46978,NA,42,"Rural Distant","Rural",-86.50073643,40.86541602,2020,1484,2020
"2453","IN0123",2,"IN","5092","LOGANSPORT-CASS COUNTY PUBLIC LIBRARY","616 EAST BROADWAY","LOGANSPORT",46947,NA,32,"Town Distant","Town",-86.36214577,40.75467645,2020,34992,2020
"2454","IN0123",3,"IN","5092","GALVESTON BRANCH LIBRARY","304 EAST JACKSON","GALVESTON",46932,NA,41,"Rural Fringe","Rural",-86.18718502,40.57892747,2020,34992,2020
"2455","IN0129",2,"IN","5342","GREENTOWN & EASTERN HOWARD SCHOOL PUBLIC LIBRARY","421 SOUTH HARRISON STREET","GREENTOWN",46936,NA,31,"Town Fringe","Town",-85.97045657,40.47361318,2020,6487,2020
"2456","IN0129",4,"IN","5342","GREENTOWN CHILDREN`S LIBRARY","301 SOUTH MERIDIAN","GREENTOWN",46936,NA,31,"Town Fringe","Town",-85.96665323,40.47576124,2020,6487,2020
"2457","IN0133",2,"IN","5851","ROANN-PAW PAW TOWNSHIP PUBLIC LIBRARY","240 SOUTH CHIPPEWA ROAD","ROANN",46974,NA,42,"Rural Distant","Rural",-85.92444748,40.91002501,2020,1691,2020
"2458","IN0137",2,"IN","6052","MONTPELIER-HARRISON TOWNSHIP PUBLIC LIBRARY","301 SOUTH MAIN STREET","MONTPELIER",47359,NA,42,"Rural Distant","Rural",-85.27821364,40.55292404,2020,2640,2020
"2459","IN0139",3,"IN","6211","FAYETTE COUNTY PUBLIC LIBRARY BOOKMOBILE","828 GRAND AVENUE","CONNERSVILLE",47331,NA,32,"Town Distant","Town",-85.13769916,39.64567606,2020,24277,2020
"2460","IN0141",2,"IN","6271","SWAYZEE PUBLIC LIBRARY","301 SOUTH WASHINGTON STREET","SWAYZEE",46986,NA,42,"Rural Distant","Rural",-85.82552677,40.50627737,2020,1779,2020
"2461","IN0144",2,"IN","6274","JONESBORO PUBLIC LIBRARY","124 EAST 4TH STREET","JONESBORO",46938,NA,32,"Town Distant","Town",-85.62675363,40.4824757,2020,1756,2020
"2462","IN0148",2,"IN","6278","MATTHEWS PUBLIC LIBRARY","816 WEST EIGHTH STREET","MATTHEWS",46957,NA,42,"Rural Distant","Rural",-85.50187291,40.3886936,2020,596,2020
"2463","IN0151",2,"IN","6333","SPICELAND TOWN-TOWNSHIP PUBLIC LIBRARY","106 WEST MAIN STREET","SPICELAND",47385,NA,41,"Rural Fringe","Rural",-85.43909888,39.83842732,2020,2279,2020
"2464","IN0152",2,"IN","6334","KNIGHTSTOWN PUBLIC LIBRARY","5 EAST MAIN STREET","KNIGHTSTOWN",46148,NA,32,"Town Distant","Town",-85.52726588,39.79528243,2020,2182,2020
"2465","IN0154",2,"IN","6382","PENN TOWNSHIP PUBLIC LIBRARY","195 NORTH UNION","PENNVILLE",47369,NA,42,"Rural Distant","Rural",-85.14820915,40.49333156,2020,1239,2020
"2466","IN0155",3,"IN","6383","JAY COUNTY PUBLIC LIBRARY BOOKMOBILE","315 NORTH SHIP STREET","PORTLAND",47371,NA,32,"Town Distant","Town",-84.98051476,40.43599528,2020,17797,2020
"2467","IN0156",5,"IN","6481","RALPH E HAZELBAKER LIBRARY","1013 WEST CHURCH STREET","SUMMITVILLE",46070,NA,41,"Rural Fringe","Rural",-85.64610903,40.33671746,2020,19500,2020
"2468","IN0159",3,"IN","IN0159-2","READ N FEED","595 EAST WATER STREET","PENDLETON",46064,NA,23,"Suburban Small","Suburban",-85.73548116,40.00376752,2020,26099,2020
"2469","IN0160",2,"IN","6681","FARMLAND PUBLIC LIBRARY","116 SOUTH MAIN STREET","FARMLAND",47340,NA,41,"Rural Fringe","Rural",-85.1277843,40.18710439,2020,1333,2020
"2470","IN0162",2,"IN","6683","WASHINGTON TOWNSHIP PUBLIC LIBRARY","107 NORTH MAIN STREET","LYNN",47355,NA,42,"Rural Distant","Rural",-84.9399725,40.04908001,2020,2172,2020
"2471","IN0163",2,"IN","6684","RIDGEVILLE PUBLIC LIBRARY","308 NORTH WALNUT STREET","RIDGEVILLE",47380,NA,42,"Rural Distant","Rural",-85.02916953,40.2913997,2020,803,2020
"2472","IN0165",2,"IN","6701","HENRY HENLEY PUBLIC LIBRARY","102 NORTH MAIN STREET","CARTHAGE",46115,NA,42,"Rural Distant","Rural",-85.57162082,39.73913294,2020,927,2020
"2473","IN0168",2,"IN","6891","HAGERSTOWN-JEFFERSON TOWNSHIP PUBLIC LIBRARY","10 WEST COLLEGE STREET","HAGERSTOWN",47346,NA,42,"Rural Distant","Rural",-85.16148977,39.91174839,2020,3482,2020
"2474","IN0169",2,"IN","6892","DUBLIN PUBLIC LIBRARY","2249 EAST CUMBERLAND STREET","DUBLIN",47335,NA,32,"Town Distant","Town",-85.20823296,39.81191242,2020,790,2020
"2475","IN0170",2,"IN","6893","CAMBRIDGE CITY PUBLIC LIBRARY","600 WEST MAIN STREET","CAMBRIDGE CITY",47327,NA,32,"Town Distant","Town",-85.18141012,39.81220252,2020,5306,2020
"2476","IN0171",5,"IN","IN0171-005","JEFFERS BOYS & GIRLS CLUB","1717 SOUTH L STREET","RICHMOND",47374,NA,32,"Town Distant","Town",-84.878802,39.814213,2015,51760,2020
"2477","IN0174",2,"IN","7281","JASONVILLE PUBLIC LIBRARY","611 WEST MAIN STREET","JASONVILLE",47438,NA,42,"Rural Distant","Rural",-87.20642596,39.16325667,2020,2222,2020
"2478","IN0176",2,"IN","7283","WORTHINGTON JEFFERSON TOWNSHIP PUBLIC LIBRARY","26 NORTH COMMERCIAL STREET","WORTHINGTON",47471,NA,42,"Rural Distant","Rural",-86.97534904,39.11962455,2020,2094,2020
"2479","IN0177",6,"IN","741","EMANUEL HATFIELD MUSEUM -LIBRARY","P.O. BOX 7, MAIN STREET","OWENSBURG",47453,NA,NA,NA,NA,0,0,2014,15014,2020
"2480","IN0180",2,"IN","7531","MONROE COUNTY PUBLIC LIBRARY","303 EAST KIRKWOOD AVENUE","BLOOMINGTON",47408,NA,13,"City Small","City",-86.53079553,39.1665853,2020,137974,2020
"2481","IN0180",3,"IN","7531","ELLETTSVILLE BRANCH","600 WEST TEMPERANCE","ELLETTSVILLE",47429,NA,22,"Suburban Midsize","Suburban",-86.62489438,39.23391054,2020,137974,2020
"2482","IN0180",4,"IN","7531","MONROE COUNTY PUBLIC LIBRARY BOOKMOBILE","303 EAST KIRKWOOD AVENUE","BLOOMINGTON",47408,NA,13,"City Small","City",-86.53079553,39.1665853,2020,137974,2020
"2483","IN0181",4,"IN","7601","OWEN COUNTY PUBLIC LIBRARY BOOKMOBILE","10 SOUTH MONTGOMERY STREET","SPENCER",47460,NA,42,"Rural Distant","Rural",-86.76369727,39.2857998,2020,21575,2020
"2484","IN0182",2,"IN","7611","MONTEZUMA PUBLIC LIBRARY","270 CRAWFORD STREET","MONTEZUMA",47862,NA,42,"Rural Distant","Rural",-87.37012922,39.79287041,2020,1438,2020
"2485","IN0183",2,"IN","7612","PARKE COUNTY PUBLIC LIBRARY","106 NORTH MARKET STREET","ROCKVILLE",47872,NA,32,"Town Distant","Town",-87.22912742,39.76315401,2020,15901,2020
"2486","IN0184",3,"IN","7671","PUTNAM COUNTY PUBLIC LIBRARY BOOKMOBILE","103 EAST POPLAR STREET","GREENCASTLE",46135,NA,32,"Town Distant","Town",-86.863452,39.642578,2015,36273,2020
"2487","IN0185",2,"IN","7672","ROACHDALE-FRANKLIN TOWNSHIP PUBLIC LIBRARY","100 EAST WASHINGTON STREET","ROACHDALE",46172,NA,42,"Rural Distant","Rural",-86.80075039,39.8520148,2020,1690,2020
"2488","IN0194",2,"IN","8292","WESTFIELD-WASHINGTON PUBLIC LIBRARY","333 WEST HOOVER STREET","WESTFIELD",46074,NA,21,"Suburban Large","Suburban",-86.13108805,40.04995944,2020,32884,2020
"2489","IN0198",2,"IN","8301","FORTVILLE-VERNON TOWNSHIP PUBLIC LIBRARY","625 EAST BROADWAY","FORTVILLE",46040,NA,21,"Suburban Large","Suburban",-85.84284873,39.93406299,2020,11005,2020
"2490","IN0200",2,"IN","8321","COATESVILLE-CLAY TOWNSHIP PUBLIC LIBRARY","4928 MILTON STREET","COATESVILLE",46121,NA,42,"Rural Distant","Rural",-86.66992238,39.68909105,2020,2256,2020
"2491","IN0202",2,"IN","8323","DANVILLE-CENTER TOWNSHIP PUBLIC LIBRARY","101 SOUTH INDIANA STREET","DANVILLE",46122,NA,21,"Suburban Large","Suburban",-86.52267254,39.759694,2020,12167,2020
"2492","IN0203",2,"IN","8324","CLAYTON-LIBERTY TOWNSHIP PUBLIC LIBRARY","5199 IOWA STREET","CLAYTON",46118,NA,41,"Rural Fringe","Rural",-86.52291252,39.68472199,2020,5772,2020
"2493","IN0207",2,"IN","8412","JOHNSON COUNTY PUBLIC LIBRARY SERVICES CENTER","49 EAST MONROE STREET","FRANKLIN",46131,NA,21,"Suburban Large","Suburban",-86.05469027,39.47958475,2020,103988,2020
"2494","IN0208",2,"IN","8413","EDINBURGH WRIGHT-HAGEMAN PUBLIC LIBRARY","119 WEST MAIN CROSS STREET","EDINBURGH",46124,NA,23,"Suburban Small","Suburban",-85.96756466,39.35423997,2020,4384,2020
"2495","IN0210",11,"IN","8492","FLANNER HOUSE BRANCH LIBRARY","2424 DR MARTIN LUTHER KING JR. STRE","INDIANAPOLIS",46208,NA,11,"City Large","City",-86.170183,39.801657,2018,877389,2020
"2496","IN0210",28,"IN","8492","FOUNTAIN SQUARE BRANCH LIBRARY","1066 VIRGINIA AVENUE","INDIANAPOLIS",46203,NA,11,"City Large","City",-86.14018593,39.75243012,2020,877389,2020
"2497","IN0210",35,"IN","IN0210-31","BOOKMOBILE TWO (TOAD)","2450 NORTH MERIDIAN STREET","INDIANAPOLIS",46208,NA,11,"City Large","City",-86.15684371,39.8016171,2020,877389,2020
"2498","IN0211",2,"IN","8493","BEECH GROVE PUBLIC LIBRARY","1102 MAIN STREET","BEECH GROVE",46107,NA,21,"Suburban Large","Suburban",-86.094761,39.721658,2015,-3,2016
"2499","IN0214",2,"IN","8731","SHELBY COUNTY PUBLIC LIBRARY","57 WEST BROADWAY","SHELBYVILLE",46176,NA,32,"Town Distant","Town",-85.77898097,39.5229225,2020,44436,2020
"2500","IN0214",4,"IN","IN0214-004","GENEALOGY AND HISTORY HOUSE","33 WEST BROADWAY STREET","SHELBYVILLE",46176,NA,32,"Town Distant","Town",-85.77828603,39.5229225,2020,44436,2020
"2501","IN0214",5,"IN","IN0214-005","SHELBY COUNTY MOBILE LIBRARY","57 WEST BROADWAY","SHELBYVILLE",46176,NA,32,"Town Distant","Town",-85.778981,39.522941,2014,44436,2020
"2502","IN0214",6,"IN","IN0214-006","VELMA WORTMAN MORRISTOWN BRANCH","127 EAST MAIN STREET","MORRISTOWN",46161,NA,42,"Rural Distant","Rural",-85.69802277,39.67323538,2020,44436,2020
"2503","IN0217",7,"IN","IN0217-007","CHARLESTOWN CLARK COUNTY BOOKMOBILE","51 CLARK RD","CHARLESTOWN",47111,NA,31,"Town Fringe","Town",-85.66825779,38.44838276,2020,51170,2020
"2504","IN0220",4,"IN","IN0220-004","MOBILE LIBRARY","150 MARY STREET","LAWRENCEBURG",47025,NA,31,"Town Fringe","Town",-84.84952095,39.09144208,2020,32807,2020
"2505","IN0224",3,"IN","IN0224","FREDERICK PORTER GRIFFIN CENTER FOR LOCAL HISTORY AND GENEAL","117 WEST BEAVER STREET","CORYDON",47112,NA,31,"Town Fringe","Town",-86.12704143,38.21101992,2020,39364,2020
"2506","IN0226",3,"IN","9362","CROTHERSVILLE LIBRARY","120 EAST MAIN STREET","CROTHERVILLE",47229,NA,42,"Rural Distant","Rural",-85.83976268,38.79496176,2020,35296,2020
"2507","IN0229",3,"IN","IN0229","CARNEGIE BUILDING","100 NORTH HIGH STREET","RISING SUN",47040,NA,42,"Rural Distant","Rural",-84.855114,38.950008,2014,6128,2020
"2508","IN0235",2,"IN","9693","TYSON LIBRARY ASSOCIATION, INC","325 WEST TYSON STREET","VERSAILLES",47042,NA,42,"Rural Distant","Rural",-85.25444265,39.07178911,2020,3685,2020
"2509","IN0242",2,"IN","3761","JOYCE PUBLIC LIBRARY","9490 WEST STATE ROAD 120","ORLAND",46776,NA,42,"Rural Distant","Rural",-85.17106132,41.73071299,2020,1577,2020
"2510","IN0244",6,"IN","9161","GREENSBURG-DECATUR COUNTY CONTRACTUAL PUBLIC LIBRARY","1110 E MAIN STREET","GREENSBURG",47240,NA,32,"Town Distant","Town",-85.46784993,39.33666983,2020,25740,2020
"2511","IN0247",1,"IN","IN0247-001","NORTH WEBSTER COMMUNITY PUBLIC LIBRARY","110 E NORTH STREET","NORTH WEBSTER",46555,NA,32,"Town Distant","Town",-85.69780406,41.3269745,2020,6661,2020
"2512","KS0001",2,"KS","KS0265","RANDALL PUBLIC LIBRARY","107 MAIN ST.","RANDALL",66963,NA,43,"Rural Remote","Rural",-98.04385327,39.64077269,2020,62,2020
"2513","KS0002",2,"KS","KS0291","SUNSHINE CITY LIBRARY","207 KANSAS","PRAIRIE VIEW",67664,NA,43,"Rural Remote","Rural",-99.57167213,39.83239335,2020,119,2020
"2514","KS0003",2,"KS","KS0094","FORMOSO PUBLIC LIBRARY","108 MAIN","FORMOSO",66942,NA,43,"Rural Remote","Rural",-97.99315122,39.78003831,2020,86,2020
"2515","KS0004",2,"KS","KS0194","LONG ISLAND COMMUNITY LIBRARY","350 WASHINGTON","LONG ISLAND",67647,NA,43,"Rural Remote","Rural",-99.53400871,39.94931297,2020,121,2020
"2516","KS0005",2,"KS","KS0264","RAE HOBSON MEMORIAL LIBRARY","401 PAWNEE AVE.","REPUBLIC",66964,NA,43,"Rural Remote","Rural",-97.82190818,39.92369738,2020,107,2020
"2517","KS0006",2,"KS","KS0104","GAYLORD CITY LIBRARY","505 MAIN","GAYLORD",67638,NA,43,"Rural Remote","Rural",-98.84674228,39.64657804,2020,105,2020
"2518","KS0009",2,"KS","KS0168","KIRWIN CITY LIBRARY","1ST AND MAIN","KIRWIN",67644,NA,43,"Rural Remote","Rural",-99.12188994,39.67316504,2020,156,2020
"2519","KS0011",2,"KS","KS0035","BURR OAK COMMUNITY LIBRARY","231 S PENNSYLVANIA","BURR OAK",66936,NA,43,"Rural Remote","Rural",-98.30368279,39.8693912,2020,335,2020
"2520","KS0012",2,"KS","KS0247","PALCO PUBLIC LIBRARY","309 MAIN","PALCO",67657,NA,43,"Rural Remote","Rural",-99.5630075,39.252246,2020,267,2020
"2521","KS0013",2,"KS","KS0292","SYLVAN GROVE PUBLIC LIBRARY","122 S MAIN","SYLVAN GROVE",67481,NA,43,"Rural Remote","Rural",-98.39324268,39.00998125,2020,266,2020
"2522","KS0014",2,"KS","KS0089","AGRA/F LEE DOCTOR LIBRARY","222 MAIN","AGRA",67621,NA,42,"Rural Distant","Rural",-99.11898255,39.76132101,2020,248,2020
"2523","KS0015",2,"KS","KS0174","LEBANON COMMUNITY","404 MAIN","LEBANON",66952,NA,43,"Rural Remote","Rural",-98.55515858,39.80940837,2020,198,2020
"2524","KS0016",2,"KS","KS0064","COURTLAND COMMUNITY LIBRARY","403 MAIN ST.","COURTLAND",66939,NA,43,"Rural Remote","Rural",-97.89499989,39.78283472,2020,264,2020
"2525","KS0017",2,"KS","KS0151","JAMESTOWN CITY LIBRARY","311 D WALNUT","JAMESTOWN",66948,NA,43,"Rural Remote","Rural",-97.86238381,39.59974529,2020,263,2020
"2526","KS0018",2,"KS","KS0120","GYPSUM COMMUNITY LIBRARY","521 MAPLE ST.","GYPSUM",67448,NA,42,"Rural Distant","Rural",-97.42763251,38.70475898,2020,391,2020
"2527","KS0020",2,"KS","KS0273","SCANDIA CITY LIBRARY","318 FOURTH STREET","SCANDIA",66966,NA,43,"Rural Remote","Rural",-97.78538601,39.79627511,2020,342,2020
"2528","KS0022",2,"KS","KS0108","GLEN ELDER LIBRARY","120 S MARKET ST","GLEN ELDER",67446,NA,42,"Rural Distant","Rural",-98.30717872,39.49850686,2020,423,2020
"2529","KS0023",2,"KS","KS0155","JEWELL PUBLIC LIBRARY","216 DELAWARE STREET","JEWELL",66949,NA,43,"Rural Remote","Rural",-98.15499437,39.66946613,2020,402,2020
"2530","KS0025",2,"KS","KS0163","KENSINGTON COMMUNITY/SCHOOL LIBRARY","203 SOUTH JACKSON","KENSINGTON",66951,NA,43,"Rural Remote","Rural",-99.03058379,39.76546884,2020,437,2020
"2531","KS0027",2,"KS","KS0136","CAWKER CITY PUBLIC LIBRARY","802 LOCUST","CAWKER CITY",67430,NA,43,"Rural Remote","Rural",-98.43167253,39.509144,2020,433,2020
"2532","KS0029",2,"KS","KS0193","LOGAN PUBLIC LIBRARY","109 W. MAIN","LOGAN",67646,NA,43,"Rural Remote","Rural",-99.56849212,39.66167309,2020,534,2020
"2533","KS0030",2,"KS","KS0266","RANDOLPH-DECKER PUB. LIB.","107 S GREEN ST.","CLYDE",66938,NA,43,"Rural Remote","Rural",-97.39853633,39.59090116,2020,658,2020
"2534","KS0032",2,"KS","KS0147","INDEPENDENT TOWNSHIP","108 MAIN","CLAFLIN",67525,NA,43,"Rural Remote","Rural",-98.53355255,38.52291502,2020,707,2020
"2535","KS0033",2,"KS","KS0201","MANKATO CITY LIBRARY","214 N HIGH STE 1","MANKATO",66956,NA,43,"Rural Remote","Rural",-98.21130752,39.78735797,2020,816,2020
"2536","KS0034",2,"KS","KS0073","DOWNS CARNEGIE LIBRARY","504 MORGAN AVE","DOWNS",67437,NA,43,"Rural Remote","Rural",-98.54449303,39.5002557,2020,814,2020
"2537","KS0037",2,"KS","KS0289","STOCKTON","124 N. CEDAR","STOCKTON",67669,NA,43,"Rural Remote","Rural",-99.27510598,39.437448,2020,1257,2020
"2538","KS0038",2,"KS","KS0240","OSBORNE PUBLIC LIBRARY","325 W MAIN","OSBORNE",67473,NA,43,"Rural Remote","Rural",-98.69966536,39.43813025,2020,1272,2020
