"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","ros_square_footage","qty_allocation","tribal_type","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","ros_physical_address_2","original_allocation","count_ros","cat1_discount_by_ros_estimated","cat2_discount_by_ros","MOST_RECENT_PLS","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","download_speed_mbps","upload_speed_mbps","speed_tier","gigabit_binary","POPU_LSA","speed_benchmark","pop_category"
"132",147584,"MI9021",1,"ecorse public library","library","Yes","public library","Active","4184 W Jefferson Ave","Ecorse","MI",48229,1556,NA,42.2483266,-83.1426247,"Congressional District 13","Urban",NA,NA,NA,NA,147551,"The Library Network","consortium","41365 Vincenti Ct","Novi","MI",48375,"Congressional District 11",2022,221029870,2299042801,2299042801.001,"In-Window","Committed","Funded","FCDL Issued","Merit Network, Inc.",143004331,"Category1","Data Transmission and/or Internet Access","Fiber","Switched Multimegabit Data Service",50,"Mbps",50,"Mbps",42.42,0,42.42,11,466.62,12,5599.44,0,0,0,0,0,5599.44,0.69,3863.6136,1735.83,7696,1,NA,NA,NA,NA,509.04,11,351.2376,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",50,50,"underserved","not_gigabit",9512,"benchmark not met","under50"
"133",147590,"MI0366",2,"white lake township library","library","Yes","main branch, public library","Active","11005 Elizabeth Lake Rd","White Lake","MI",48386,NA,NA,42.645746,-83.501637,"Congressional District 11","Urban",NA,NA,NA,NA,147551,"The Library Network","consortium","41365 Vincenti Ct","Novi","MI",48375,"Congressional District 11",2022,221029870,2299042801,2299042801.009,"In-Window","Committed","Funded","FCDL Issued","Merit Network, Inc.",143004331,"Category1","Data Transmission and/or Internet Access","Fiber","Switched Multimegabit Data Service",150,"Mbps",150,"Mbps",127.25,0,127.25,6,763.5,12,9162,0,0,0,0,0,9162,0.69,6321.78,2840.22,10000,1,NA,NA,NA,NA,1527,6,1053.63,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",150,150,"served_not_gigabit","not_gigabit",30019,"benchmark met","under50"
"134",147591,"MI0415",2,"william p. faust public library of westland","library","Yes","main branch, public library","Active","6123 Central City Pkwy","Westland","MI",48185,9118,NA,42.3286084,-83.4003897,"Congressional District 13","Urban",NA,NA,NA,NA,147551,"The Library Network","consortium","41365 Vincenti Ct","Novi","MI",48375,"Congressional District 11",2022,221029870,2299042801,2299042801.007,"In-Window","Committed","Funded","FCDL Issued","Merit Network, Inc.",143004331,"Category1","Data Transmission and/or Internet Access","Fiber","Switched Multimegabit Data Service",400,"Mbps",400,"Mbps",339.33,0,339.33,9,3053.97,12,36647.64,0,0,0,0,0,36647.64,0.69,25286.8716,11360.77,33450,1,NA,NA,NA,NA,4071.96,9,2809.6524,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",400,400,"served_not_gigabit","not_gigabit",84094,"benchmark not met","over50"
"135",151984,"MS0006",12,"mendenhall public library","library","No","public library","Active","1630 Simpson Hwy 149","Mendenhall","MS",39114,NA,"Simpson",31.99155,-89.901799,"Congressional District 3","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,3435,NA,NA,NA,NA,NA,1028.58,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",225979,"benchmark met","over50"
"136",151984,"MS0006",12,"mendenhall public library","library","No","public library","Active","1630 Simpson Hwy 149","Mendenhall","MS",39114,NA,"Simpson",31.99155,-89.901799,"Congressional District 3","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,3435,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",225979,"benchmark met","over50"
"137",156009,"MS0006",19,"richland public library","library","No","public library","Active","370 Scarbrough St","Richland","MS",39218,9031,"Rankin",32.214048,-90.161646,"Congressional District 3","Urban",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,6840,NA,NA,NA,NA,NA,1028.58,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",225979,"benchmark met","over50"
"138",156009,"MS0006",19,"richland public library","library","No","public library","Active","370 Scarbrough St","Richland","MS",39218,9031,"Rankin",32.214048,-90.161646,"Congressional District 3","Urban",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,6840,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",225979,"benchmark met","over50"
"139",156915,"MI0258",3,"johannesburg branch library","library","No","public library","Active","10900 East M-32","Johannesburg","MI",49751,NA,"Otsego",44.975063,-84.455594,"Congressional District 1","Rural",NA,NA,NA,NA,17002325,"Northland Library Cooperative","consortium","220 West Clinton  Street","Charlevoix","MI",49720,"Congressional District 1",2022,221000348,2299000134,2299000134.001,"In-Window","Committed","Funded","FCDL Issued","Merit Network, Inc.",143004331,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",250,"Mbps",250,"Mbps",0,0,0,1,0,12,0,16800,0,16800,1,16800,16800,0.8,13440,3360,1220,1,NA,NA,NA,NA,NA,9,1493.33333333333,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",250,250,"served_not_gigabit","not_gigabit",24164,"benchmark met","under50"
"140",156916,"MI0258",4,"vanderbilt branch library","library","No","public library","Active","8170 Mill Street","Vanderbilt","MI",49795,NA,"Otsego",45.144929,-84.662551,"Congressional District 1","Rural",NA,NA,NA,NA,17002325,"Northland Library Cooperative","consortium","220 West Clinton  Street","Charlevoix","MI",49720,"Congressional District 1",2022,221000348,2299000134,2299000134.001,"In-Window","Committed","Funded","FCDL Issued","Merit Network, Inc.",143004331,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",250,"Mbps",250,"Mbps",0,0,0,1,0,12,0,16800,0,16800,1,16800,16800,0.8,13440,3360,970,1,NA,NA,NA,NA,NA,9,1493.33333333333,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",250,250,"served_not_gigabit","not_gigabit",24164,"benchmark met","under50"
"141",16024187,"MI0085",5,"north dickinson branch library","library","No","public library","Active","W6588m-69","Felch","MI",49831,NA,"Dickinson",46.0112589,-87.9599815,"Congressional District 1","Rural",NA,NA,NA,NA,17018341,"Superiorland Library Cooperative E-Rate Consortium","consortium","1615 Presque Isle Ave","Marquette","MI",49855,"Congressional District 1",2022,221002076,2299001534,2299001534.004,"In-Window","Committed","Funded","FCDL Issued","Peninsula Fiber Network LLC",143033342,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",150,"Mbps",150,"Mbps",852,0,852,1,852,12,10224,0,0,0,0,0,10224,0.83,8485.92,1738.08,899,NA,NA,NA,NA,NA,NA,5,1697.184,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",150,150,"served_not_gigabit","not_gigabit",26168,"benchmark met","under50"
"142",16035207,"MS0016",12,"saucier children's library","library","No","public library","Active","24014 Church Street","Saucier","MS",39574,NA,"Harrison",30.6345422,-89.1340814,"Congressional District 4","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,4800,NA,NA,NA,NA,NA,1028.57,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",208080,"benchmark met","over50"
"143",16035207,"MS0016",12,"saucier children's library","library","No","public library","Active","24014 Church Street","Saucier","MS",39574,NA,"Harrison",30.6345422,-89.1340814,"Congressional District 4","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,4800,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",208080,"benchmark met","over50"
"144",16040673,"MS0016",14,"woolmarket public library","library","No","public library","Active","13034 Kayleigh Cove","Biloxi","MS",39532,NA,"Harrison",30.4728068,-88.9936166,"Congressional District 4","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,2448,NA,NA,NA,NA,NA,1028.57,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",208080,"benchmark met","over50"
"145",16040673,"MS0016",14,"woolmarket public library","library","No","public library","Active","13034 Kayleigh Cove","Biloxi","MS",39532,NA,"Harrison",30.4728068,-88.9936166,"Congressional District 4","Rural",NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,2448,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",208080,"benchmark met","over50"
"146",16046628,"NJ0001",13,"egg harbor city branch library","library","No","public library","Active","134 Philadelphia Ave","Egg Harbor City","NJ",8215,NA,"Atlantic",39.52926,-74.646433,"Congressional District 2","Urban",NA,NA,NA,NA,123403,"Atlantic County Library","library system","40 Farragut Ave","Mays Landing","NJ",8330,"Congressional District 2",2022,221023060,2299031288,2299031288.001,"In-Window","Committed","Funded","FCDL Issued","Verizon New Jersey Inc",143001362,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",320,0,320,9,2880,12,34560,0,0,0,0,0,34560,0.6,20736,13824,2500,NA,NA,NA,NA,NA,3141.82,11,1885.09090909091,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",1000,1000,"gigabit","gigabit",204510,"benchmark met","over50"
"147",16046628,"NJ0001",13,"egg harbor city branch library","library","No","public library","Active","134 Philadelphia Ave","Egg Harbor City","NJ",8215,NA,"Atlantic",39.52926,-74.646433,"Congressional District 2","Urban",NA,NA,NA,NA,123403,"Atlantic County Library","library system","40 Farragut Ave","Mays Landing","NJ",8330,"Congressional District 2",2022,221023060,2299031288,2299031288.002,"In-Window","Committed","Funded","FCDL Issued","Verizon New Jersey Inc",143001362,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps",699,0,699,1,699,12,8388,0,0,0,0,0,8388,0.6,5032.8,3355.2,2500,NA,NA,NA,NA,NA,762.54,11,457.527272727273,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",10000,10000,"gigabit","gigabit",204510,"benchmark met","over50"
"148",16046628,"NJ0001",13,"egg harbor city branch library","library","No","public library","Active","134 Philadelphia Ave","Egg Harbor City","NJ",8215,NA,"Atlantic",39.52926,-74.646433,"Congressional District 2","Urban",NA,NA,NA,NA,123403,"Atlantic County Library","library system","40 Farragut Ave","Mays Landing","NJ",8330,"Congressional District 2",2022,221023060,2299031288,2299031288.003,"In-Window","Committed","Funded","FCDL Issued","Verizon New Jersey Inc",143001362,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",500,"Mbps",500,"Mbps",80,0,80,9,720,12,8640,0,0,0,0,0,8640,0.6,5184,3456,2500,NA,NA,NA,NA,NA,785.46,11,471.272727272727,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",500,500,"served_not_gigabit","not_gigabit",204510,"benchmark not met","over50"
"149",16046628,"NJ0001",13,"egg harbor city branch library","library","No","public library","Active","134 Philadelphia Ave","Egg Harbor City","NJ",8215,NA,"Atlantic",39.52926,-74.646433,"Congressional District 2","Urban",NA,NA,NA,NA,123403,"Atlantic County Library","library system","40 Farragut Ave","Mays Landing","NJ",8330,"Congressional District 2",2022,221023060,2299031288,2299031288.004,"In-Window","Committed","Funded","FCDL Issued","Verizon New Jersey Inc",143001362,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",160,0,160,1,160,12,1920,0,0,0,0,0,1920,0.6,1152,768,2500,NA,NA,NA,NA,NA,174.54,11,104.727272727273,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",1000,1000,"gigabit","gigabit",204510,"benchmark met","over50"
"150",16051044,"MS8001",3,"lamar county library headquarters","non-instructional facility (nif)",NA,NA,"Active","144 Shelby Speights Dr","Purvis","MS",39475,4151,"Lamar",31.143572,-89.407293,"Congressional District 4",NA,NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052121,2299052121.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",10,"Gbps",10,"Gbps",5000,0,5000,3,15000,12,180000,0,0,0,0,0,180000,0.88,158400,21600,NA,NA,NA,NA,NA,NA,1028.57,175,905.142857142857,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",63343,"benchmark met","over50"
"151",16051044,"MS8001",3,"lamar county library headquarters","non-instructional facility (nif)",NA,NA,"Active","144 Shelby Speights Dr","Purvis","MS",39475,4151,"Lamar",31.143572,-89.407293,"Congressional District 4",NA,NA,NA,NA,NA,17005130,"Mississippi Library Commission","consortium","3881 Eastwood Drive","Jackson","MS",39211,"Congressional District 3",2022,221035364,2299052668,2299052668.001,"In-Window","Committed","Funded","FCDL Issued","Telepak Networks, Inc.",143021979,"Category1","Data Transmission and/or Internet Access","Other","Other",10,"Gbps",10,"Gbps",245,0,245,6,1470,12,17640,0,0,0,0,0,17640,0.88,15523.2,2116.8,NA,NA,NA,NA,NA,NA,100.8,175,88.704,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",10000,10000,"gigabit","gigabit",63343,"benchmark met","over50"
