"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","ros_square_footage","qty_allocation","tribal_type","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","ros_physical_address_2","original_allocation","count_ros","cat1_discount_by_ros_estimated","cat2_discount_by_ros","MOST_RECENT_PLS","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","download_speed_mbps","upload_speed_mbps","speed_tier","gigabit_binary","POPU_LSA","LOCALE_ADD","LOCALE","LOCALE_ADD_DESCR","LOCALE_TOP_LEVEL_DESCR","speed_benchmark","pop_category"
"143",16081202,"CA0126",999,"santa clara county library service and support center","library","No","public library","Active","1370 Dell Avenue","Campbell","CA",95008,NA,"Santa Clara",37.2661622,-121.953759,"Congressional District 18","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,100,NA,NA,NA,NA,NA,305.52,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",444238,21,NA,"Suburban Large","Suburban","benchmark not met","over50"
"144",17000246,"CA0208",1,"moorpark city library","library","Yes","main branch, public library","Active","699 Moorpark Ave","Moorpark","CA",93021,NA,NA,34.2863094,-118.8825721,"Congressional District 26","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,0,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",36278,NA,41,"Rural Fringe","Rural","benchmark not met","under50"
"145",17000458,"CA0207",1,"victorville city library","library","Yes","main branch, public library","Active","15011 Circle Dr.","Victorville","CA",92395,NA,"San Bernardino",34.5231607,-117.3035748,"Congressional District 8","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048221,2299048221.001,"In-Window","Committed","Funded","FCDL Issued","CITIZENS TELECOMM CO OF CA",143002646,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",36.65,0,36.65,20,733,12,8796,0,0,0,0,0,8796,0.74,6509.04,2286.96,0,NA,NA,NA,NA,NA,488.67,18,361.613333333333,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",126432,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"146",17006726,"CA0034",2,"downey city library (main branch)","library","No","main branch, public library","Active","11121 Brookshire Ave","Downey","CA",90241,3860,"Los Angeles",33.940193,-118.128359,"Congressional District 40","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048221,2299048221.001,"In-Window","Committed","Funded","FCDL Issued","CITIZENS TELECOMM CO OF CA",143002646,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",36.65,0,36.65,20,733,12,8796,0,0,0,0,0,8796,0.74,6509.04,2286.96,27400,NA,NA,NA,NA,NA,488.67,18,361.613333333333,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",113529,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"147",17006728,"CA0049",2,"inglewood public library (main branch)","library","No","main branch, public library","Active","101 W Manchester Blvd","Inglewood","CA",90301,1753,"Los Angeles",33.962329,-118.35565,"Congressional District 43","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,77300,NA,NA,NA,NA,NA,305.52,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",111971,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"148",17006733,"CA0154",2,"whittier public library (main branch)","library","No","main branch, public library","Active","7344 Washington Ave","Whittier","CA",90602,1730,"Los Angeles",33.974537,-118.034774,"Congressional District 38","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048221,2299048221.001,"In-Window","Committed","Funded","FCDL Issued","CITIZENS TELECOMM CO OF CA",143002646,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",36.65,0,36.65,20,733,12,8796,0,0,0,0,0,8796,0.74,6509.04,2286.96,41807,NA,NA,NA,NA,NA,488.66,18,361.613333333333,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",86801,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"149",17007797,"CA0147",2,"trinity county library","library","No","main branch, public library","Active","351 Main St.","Weaverville","CA",96093,1226,"Trinity",40.7415454,-122.9281375,"Congressional District 2","Rural",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048221,2299048221.001,"In-Window","Committed","Funded","FCDL Issued","CITIZENS TELECOMM CO OF CA",143002646,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",36.65,0,36.65,20,733,12,8796,0,0,0,0,0,8796,0.74,6509.04,2286.96,0,NA,NA,NA,NA,NA,488.66,18,361.613333333333,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",13548,NA,43,"Rural Remote","Rural","benchmark not met","under50"
"150",17007864,"CA0061",2,"long beach public library (main)","library","No","main branch, public library","Active","200 W Broadway","Long Beach","CA",90822,NA,"Los Angeles",33.769095,-118.194047,"Congressional District 47","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048221,2299048221.001,"In-Window","Committed","Funded","FCDL Issued","CITIZENS TELECOMM CO OF CA",143002646,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",36.65,0,36.65,20,733,12,8796,0,0,0,0,0,8796,0.74,6509.04,2286.96,95000,NA,NA,NA,NA,NA,488.66,18,361.613333333333,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",472217,NA,11,"City Large","City","benchmark not met","over50"
"151",17008999,"CA0081",2,"oakland public library main branch","library","No","main branch, public library","Active","125 14th. Street","Oakland","CA",94612,NA,NA,37.8009777,-122.2636082,"Congressional District 13","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,82000,NA,NA,NA,NA,NA,305.52,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",433697,NA,11,"City Large","City","benchmark not met","over50"
"152",17009155,"CA0054",2,"lake county library","library","No","main branch, public library","Active","1425 N High St","Lakeport","CA",95453,3857,"Lake",39.0514556,-122.9173608,"Congressional District 5","Rural",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,10318,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",64040,NA,32,"Town Distant","Town","benchmark not met","over50"
"153",17010118,"CA0070",2,"modoc county main library","library","No","main branch, public library","Active","212 W 3rd St","Alturas","CA",96101,3913,"Modoc",41.4864572,-120.5443076,"Congressional District 1","Rural",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048221,2299048221.001,"In-Window","Committed","Funded","FCDL Issued","CITIZENS TELECOMM CO OF CA",143002646,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",36.65,0,36.65,20,733,12,8796,0,0,0,0,0,8796,0.74,6509.04,2286.96,4800,NA,NA,NA,NA,NA,488.66,18,361.613333333333,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",9570,NA,33,"Town Remote","Town","benchmark not met","under50"
"154",17010892,"CA0133",2,"redding library","library","No","main branch, public library","Active","1100 Parkview Ave.","Redding","CA",96001,NA,NA,40.573879,-122.385201,"Congressional District 1","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,55000,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",178045,NA,13,"City Small","City","benchmark not met","over50"
"155",17010903,"CA0036",9,"el dorado hills library","library","No","public library","Active","7455 Silva Valley Pkwy","El Dorado Hills","CA",95762,7504,NA,38.6720994,-121.064585,"Congressional District 4","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,0,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",193227,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"156",17010905,"CA0029",2,"corona main branch library","library","No","main branch, public library","Active","650 S Main St","Corona","CA",92882,3417,NA,33.8749919,-117.5677946,"Congressional District 42","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,0,NA,NA,NA,NA,NA,305.52,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",168248,NA,12,"City Midsize","City","benchmark not met","over50"
"157",17010915,"CA0096",2,"placentia library district","library","No","main branch, public library","Active","411 E Chapman Ave","Placentia","CA",92870,NA,NA,33.8715282,-117.860905,"Congressional District 39","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,22800,NA,NA,NA,NA,NA,305.52,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",51494,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"158",17010931,"CA0077",2,"napa city-county pub library main branch","library","No","main branch, public library","Active","580 Coombs St","Napa","CA",94559,NA,NA,38.2956021,-122.2837165,"Congressional District 5","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,0,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",133015,NA,13,"City Small","City","benchmark not met","over50"
"159",17010938,"CA0155",2,"willows public library main branch","library","No","main branch, public library","Active","201 N Lassen St","Willows","CA",95988,NA,NA,39.5218959,-122.2001499,"Congressional District 3","Rural",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,0,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",13643,NA,32,"Town Distant","Town","benchmark not met","under50"
"160",17010940,"CA0092",2,"palos verdes main library","library","No","main branch, public library","Active","701 Silver Spur Road","Rolling Hills Estates","CA",90274,NA,NA,33.7707747,-118.3706944,"Congressional District 33","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,91000,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",67465,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"161",17010942,"CA0140",2,"modesto library","library","No","main branch, public library","Active","1500 I St","Modesto","CA",95354,NA,NA,37.6431987,-120.993547,"Congressional District 10","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,62000,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",557709,NA,12,"City Midsize","City","benchmark not met","over50"
"162",17010944,"CA0090",2,"palm springs public library main branch","library","No","main branch, public library","Active","300 S Sunrise Way","Palm Springs","CA",92262,NA,NA,33.8187763,-116.5275585,"Congressional District 36","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048221,2299048221.001,"In-Window","Committed","Funded","FCDL Issued","CITIZENS TELECOMM CO OF CA",143002646,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",36.65,0,36.65,20,733,12,8796,0,0,0,0,0,8796,0.74,6509.04,2286.96,0,NA,NA,NA,NA,NA,488.66,18,361.613333333333,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",47427,NA,21,"Suburban Large","Suburban","benchmark not met","under50"
"163",17010946,"CA0102",2,"richmond public library main branch","library","No","main branch, public library","Active","325 Civic Center St","Richmond","CA",94804,NA,NA,37.936045,-122.3444163,"Congressional District 11","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,0,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",111217,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"164",17011008,"CA0082",2,"oceanside public library main branch","library","No","main branch, public library","Active","330 N Coast Hwy","Oceanside","CA",92054,NA,NA,33.1972376,-117.3804908,"Congressional District 49","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,0,NA,NA,NA,NA,NA,305.52,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",177335,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"165",17014888,"CA0085",2,"orange public library - city hall","non-instructional facility (nif)",NA,NA,"Active","300 E. Chapman Ave.","Orange","CA",92866,NA,"Orange",NA,NA,NA,NA,NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,NA,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",140065,NA,12,"City Midsize","City","benchmark not met","over50"
"166",17014892,"CA0215",1,"butte county library data center","non-instructional facility (nif)",NA,NA,"Active","308 Nelson Ave.","Oroville","CA",95965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,NA,NA,NA,NA,NA,NA,305.52,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",-9,NA,32,"Town Distant","Town","computation error LSA","suppressed"
"167",17014946,"CA0018",2,"san andreas library","library","No","main branch, public library","Active","1299 Gold Hunter Rd","San Andreas","CA",95249,9738,"Calaveras",38.189671,-120.6633,"Congressional District 4","Rural",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,14800,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",45023,NA,42,"Rural Distant","Rural","benchmark not met","under50"
"168",17016705,"CA0004",2,"markleeville main library","library","No","main branch, public library","Active","270 Laramie St.","Markleeville","CA",96120,NA,NA,38.6932577,-119.7818662,"Congressional District 4","Rural",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,2600,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",1142,NA,43,"Rural Remote","Rural","benchmark not met","under50"
"169",17020126,"CA0153",2,"main branch","library","No","main branch, public library","Active","275 Main St. Suite 100","Watsonville","CA",95076,NA,NA,36.9085379,-121.7556273,"Congressional District 20","Rural",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,42000,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",51515,NA,13,"City Small","City","benchmark not met","over50"
"170",17028227,"CA0200",1,"moreno valley public library - main branch","library","No","main branch, public library","Active","25480 Alessandro Blvd","Moreno Valley","CA",92553,NA,"Riverside",33.917604,-117.218349,"Congressional District 41","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048221,2299048221.001,"In-Window","Committed","Funded","FCDL Issued","CITIZENS TELECOMM CO OF CA",143002646,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",36.65,0,36.65,20,733,12,8796,0,0,0,0,0,8796,0.74,6509.04,2286.96,0,NA,NA,NA,NA,NA,488.66,18,361.613333333333,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",208838,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
