"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","original_allocation","qty_allocation","ros_square_footage","tribal_type","ros_physical_address_2","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","count_ros","cat1_discount_by_ros_estimated","POPU_LSA","LOCALE","LOCALE_DESCR","LOCALE_TOP_LEVEL_DESCR","download_speed_mbps","upload_speed_mbps","fcc_speed_benchmark","pop_category","symmetrical_gig","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","how_many_rows_per_lib","how_many_rows_per_lib_2","how_many_rows_per_lib_3","function_rank","how_many_rows_per_lib_4"
"356",16079613,"IN0150",2,"new castle-henry county public library bookmobile","library","No","bookmobile, public library","Active","376 South 15th Street","New Castle","IN",47362,"NA","Henry","39.9292029","-85.3669403","Congressional District 6","Rural","NA","NA","NA","NA",130610,"New Castle-Henry Co Pub Lib","library system","376 S 15th St, P.O. Box J","New Castle","IN",47362,"Congressional District 6",2022,221020599,2299027140,2299027140.001,"In-Window","Committed","Funded","FCDL Issued","AT&T Mobility",143025240,"Category1","Data Transmission and/or Internet Access","Wireless","Wireless data service",3,"Mbps",25,"Mbps","42.28","0","42.28","2","84.56","12","1014.72","0","0","0","0","0","1014.72","0.9","913.248","101.47","1014.72","1","0","NA","NA","NA","NA",1,"913.248",40389,"32","Town Distant","Town",25,3,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,9,2
"357",16082116,"SC0030",2,"mwe public library of marlboro-bookmobile","library","No","bookmobile, public library","Active","203 Fayetteville Avenue","Bennettsville","SC",29512,"3130","Marlboro","34.614491","-79.682214","Congressional District 7","Rural","NA","NA","NA","NA",16050029,"Marian Wright Edelman Public Library System Of Marlboro County","library system","203 Fayetteville Ave","Bennettsville","SC",29512,"Congressional District 7",2022,221016590,2299020896,2299020896.001,"In-Window","Committed","Funded","FCDL Issued","AT&T Mobility",143025240,"Category1","Data Transmission and/or Internet Access","Wireless","Wireless data service",1,"Mbps",10,"Mbps","37.99","0","37.99","1","37.99","12","455.88","0","0","0","0","0","455.88","0.9","410.292","45.59","455.88","1","473","NA","NA","NA","NA",1,"410.292",28819,"32","Town Distant","Town",10,1,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,9,2
"358",16082116,"SC0030",2,"mwe public library of marlboro-bookmobile","library","No","bookmobile, public library","Active","203 Fayetteville Avenue","Bennettsville","SC",29512,"3130","Marlboro","34.614491","-79.682214","Congressional District 7","Rural","NA","NA","NA","NA",16050029,"Marian Wright Edelman Public Library System Of Marlboro County","library system","203 Fayetteville Ave","Bennettsville","SC",29512,"Congressional District 7",2022,221016590,2299020897,2299020897.001,"In-Window","Committed","Funded","FCDL Issued","Verizon Wireless (Cellco Partnership)",143000677,"Category1","Data Transmission and/or Internet Access","Wireless","Wireless data service",1,"Mbps",10,"Mbps","37.99","0","37.99","1","37.99","12","455.88","0","0","0","0","0","455.88","0.9","410.292","45.59","455.88","1","473","NA","NA","NA","NA",1,"410.292",28819,"32","Town Distant","Town",10,1,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,9,2
"359",17001252,"MO0030",12,"schlafly branch library","library","No","public library","Active","225 N Euclid Ave","St. Louis","MO",63108,"NA","St. Louis","38.6439255","-90.2620776","Congressional District 1","Urban","NA","NA","NA","NA",136903,"St Louis Public Library","library system","1301 Olive St","Saint Louis","MO",63103,"Congressional District 1",2022,221011013,2299013010,2299013010.001,"In-Window","Committed","Funded","FCDL Issued","Charter Communications Operating, LLC",143050436,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1000,"Mbps",1000,"Mbps","1380","180","1200","1","1200","12","14400","0","0","0","0","0","14400","0.9","12960","1440","1600","0.12","26000","NA","NA","NA","NA",9,"1440",319294,"11","City Large","City",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"360",17001252,"MO0030",12,"schlafly branch library","library","No","public library","Active","225 N Euclid Ave","St. Louis","MO",63108,"NA","St. Louis","38.6439255","-90.2620776","Congressional District 1","Urban","NA","NA","NA","NA",136903,"St Louis Public Library","library system","1301 Olive St","Saint Louis","MO",63103,"Congressional District 1",2022,221011013,2299013010,2299013010.002,"In-Window","Committed","Funded","FCDL Issued","Charter Communications Operating, LLC",143050436,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1000,"Mbps",1000,"Mbps","180","0","180","1","180","12","2160","0","0","0","0","0","2160","0.9","1944","216","240","0.12","26000","NA","NA","NA","NA",9,"216",319294,"11","City Large","City",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"361",17002015,"TN0062",2,"linebaugh public library","library","No","main branch, public library","Active","105 W Vine Street","Murfreesboro","TN",37130,"3501","Rutherford","35.844624","-86.392212","Congressional District 4","Urban","NA","NA","NA","NA",128243,"Rutherford County Library System","library system","105 W Vine Street","Murfreesboro","TN",37130,"Congressional District 4",2022,221021491,2299028575,2299028575.005,"In-Window","Committed","Funded","FCDL Issued","United Telephone Company",143001642,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","579.8","0","579.8","1","579.8","12","6957.6","0","0","0","0","0","6957.6","0.6","4174.56","2783.04","6957.6","1","32517","NA","NA","NA","NA",1,"4174.56",296569,"12","City Midsize","City",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"362",17002015,"TN0062",2,"linebaugh public library","library","No","main branch, public library","Active","105 W Vine Street","Murfreesboro","TN",37130,"3501","Rutherford","35.844624","-86.392212","Congressional District 4","Urban","NA","NA","NA","NA",128243,"Rutherford County Library System","library system","105 W Vine Street","Murfreesboro","TN",37130,"Congressional District 4",2022,221021491,2299028575,2299028575.006,"In-Window","Committed","Funded","FCDL Issued","United Telephone Company",143001642,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","146.45","0","146.45","1","146.45","12","1757.4","0","0","0","0","0","1757.4","0.6","1054.44","702.96","1757.4","1","32517","NA","NA","NA","NA",1,"1054.44",296569,"12","City Midsize","City",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"363",17002175,"KY0034",2,"paul sawyier public library","library","Yes","public library","Active","319 Wapping St","Frankfort","KY",40601,"NA","Franklin","38.19763","-84.879667","Congressional District 6","Rural","NA","NA","NA","NA",17002175,"Paul Sawyier Public Library","library","319 Wapping St","Frankfort","KY",40601,"Congressional District 6",2022,221019576,2299025517,2299025517.001,"In-Window","Committed","Funded","FCDL Issued","AT&T Corp.",143001192,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","1386.8","0","1386.8","1","1386.8","12","16641.6","0","0","0","0","0","16641.6","0.9","14977.44","1664.16","NA","1","56184","NA","NA","NA","NA",1,"14977.44",50991,"32","Town Distant","Town",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"364",17002175,"KY0034",2,"paul sawyier public library","library","Yes","public library","Active","319 Wapping St","Frankfort","KY",40601,"NA","Franklin","38.19763","-84.879667","Congressional District 6","Rural","NA","NA","NA","NA",17002175,"Paul Sawyier Public Library","library","319 Wapping St","Frankfort","KY",40601,"Congressional District 6",2022,221019576,2299033341,2299033341.001,"In-Window","Committed","Funded","FCDL Issued","The Electric and Water Plant Board of the City of Frankfort",143025864,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","1860","0","1860","1","1860","12","22320","0","0","0","0","0","22320","0.9","20088","2232","22320","1","56184","NA","NA","NA","NA",1,"20088",50991,"32","Town Distant","Town",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"365",17002825,"TN0056",2,"dr. and mrs. jf adams memorial library","library","No","main branch, public library","Active","212 College St","Woodbury","TN",37190,"NA","Cannon","35.8256659","-86.0756091","Congressional District 6","Rural","NA","NA","NA","NA",128256,"Cannon County Library System","library system","212 College St","Woodbury","TN",37190,"Congressional District 6",2022,221032738,2299048143,2299048143.001,"In-Window","Committed","Funded","FCDL Issued","DeKalb Telephone Cooperative",143001629,"Category1","Data Transmission and/or Internet Access","Fiber","Digital Subscriber Line (DSL)",300,"Mbps",300,"Mbps","114.99","0","114.99","1","114.99","12","1379.88","0","0","0","0","0","1379.88","0.8","1103.904","275.98","689.94","1","10327","NA","NA","NA","NA",2,"551.952",14678,"32","Town Distant","Town",300,300,"bandwidth target met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,2,2,1,2
"366",17002825,"TN0056",2,"dr. and mrs. jf adams memorial library","library","No","main branch, public library","Active","212 College St","Woodbury","TN",37190,"NA","Cannon","35.8256659","-86.0756091","Congressional District 6","Rural","NA","NA","NA","NA",128256,"Cannon County Library System","library system","212 College St","Woodbury","TN",37190,"Congressional District 6",2022,221032738,2299048143,2299048143.002,"In-Window","Committed","Funded","FCDL Issued","DeKalb Telephone Cooperative",143001629,"Category1","Data Transmission and/or Internet Access","Fiber","Digital Subscriber Line (DSL)",300,"Mbps",300,"Mbps","134.99","0","134.99","1","134.99","12","1619.88","0","0","0","0","0","1619.88","0.8","1295.904","323.98","809.94","1","10327","NA","NA","NA","NA",2,"647.952",14678,"32","Town Distant","Town",300,300,"bandwidth target met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,2,2,1,2
"367",17002908,"ID0098",2,"sandpoint branch library","library","No","main branch, public library","Active","1407 Cedar Street","Sandpoint","ID",83864,"NA","Bonner","48.275807","-116.56801","Congressional District 1","Rural","NA","NA","NA","NA",142786,"East Bonner Co Free Lib Dist","library system","1407 Cedar Street","Sandpoint","ID",83864,"Congressional District 1",2022,221000683,2299000340,2299000340.002,"In-Window","Committed","Funded","FCDL Issued","Fatbeam, LLC",143034664,"Category1","Data Transmission and/or Internet Access","Fiber","OC-N (TDM Fiber)",1,"Gbps",1,"Gbps","1495","0","1495","1","1495","12","17940","0","0","0","0","0","17940","0.7","12558","5382","NA","1","38000","NA","NA","NA","NA",2,"6279",37773,"32","Town Distant","Town",1000,1000,"bandwidth target met","under50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"368",17002908,"ID0098",2,"sandpoint branch library","library","No","main branch, public library","Active","1407 Cedar Street","Sandpoint","ID",83864,"NA","Bonner","48.275807","-116.56801","Congressional District 1","Rural","NA","NA","NA","NA",142786,"East Bonner Co Free Lib Dist","library system","1407 Cedar Street","Sandpoint","ID",83864,"Congressional District 1",2022,221000683,2299000350,2299000350.001,"In-Window","Committed","Funded","FCDL Issued","Fatbeam, LLC",143034664,"Category1","Data Transmission and/or Internet Access","Fiber","OC-N (TDM Fiber)",1,"Gbps",1,"Gbps","795","0","795","1","795","12","9540","0","0","0","0","0","9540","0.7","6678","2862","NA","0.33","38000","NA","NA","NA","NA",3,"2226",37773,"32","Town Distant","Town",1000,1000,"bandwidth target met","under50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"369",17002926,"VA0042",2,"l.e. smoot – main branch","library","No","main branch, public library","Active","9533 Kings Hwy","King George","VA",22485,"3426","NA","38.2661085","-77.1782051","Congressional District 1","Rural","NA","NA","NA","NA",126446,"Lewis E Smoot Memorial Library","library system","9533 Kings Highway","King George","VA",22485,"Congressional District 1",2022,221000268,2299007443,2299007443.001,"In-Window","Committed","Funded","FCDL Issued","Atlantic Broadband (CT), LLC",143048271,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",20,"Mbps",300,"Mbps","209.99","0","209.99","1","209.99","12","2519.88","0","0","0","0","0","2519.88","0.6","1511.928","1007.95","2519.88","1","11000","NA","NA","NA","NA",1,"1511.928",25381,"32","Town Distant","Town",300,20,"bandwidth target met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,3,3,2,2
"370",17002926,"VA0042",2,"l.e. smoot – main branch","library","No","main branch, public library","Active","9533 Kings Hwy","King George","VA",22485,"3426","NA","38.2661085","-77.1782051","Congressional District 1","Rural","NA","NA","NA","NA",126446,"Lewis E Smoot Memorial Library","library system","9533 Kings Highway","King George","VA",22485,"Congressional District 1",2022,221000268,2299007443,2299007443.002,"In-Window","Committed","Funded","FCDL Issued","Atlantic Broadband (CT), LLC",143048271,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",20,"Mbps",300,"Mbps","11","0","11","1","11","12","132","0","0","0","0","0","132","0.6","79.2","52.8","132","1","11000","NA","NA","NA","NA",1,"79.2",25381,"32","Town Distant","Town",300,20,"bandwidth target met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,3,3,2,2
"371",17003488,"OK0054",2,"lawton public library main branch","library","No","main branch, public library, research","Active","110 Sw 4th St","Lawton","OK",73501,"4034","Comanche","34.606349","-98.393429","Congressional District 4","Urban","NA","NA","NA","NA",139872,"Lawton Public Library","library system","110 Sw Fourth St","Lawton","OK",73501,"Congressional District 4",2022,221011612,2299013738,2299013738.001,"In-Window","Committed","Funded","FCDL Issued","OneNet (Oklahoma State Regents)",143015254,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","1760","0","1760","1","1760","12","21120","0","0","0","0","0","21120","0.8","16896","4224","21120","1","37706","NA","NA","NA","NA",1,"16896",93025,"13","City Small","City",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"372",17003488,"OK0054",2,"lawton public library main branch","library","No","main branch, public library, research","Active","110 Sw 4th St","Lawton","OK",73501,"4034","Comanche","34.606349","-98.393429","Congressional District 4","Urban","NA","NA","NA","NA",139872,"Lawton Public Library","library system","110 Sw Fourth St","Lawton","OK",73501,"Congressional District 4",2022,221011612,2299013738,2299013738.002,"In-Window","Committed","Funded","FCDL Issued","OneNet (Oklahoma State Regents)",143015254,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","89","0","89","1","89","12","1068","0","0","0","0","0","1068","0.8","854.4","213.6","1068","1","37706","NA","NA","NA","NA",1,"854.4",93025,"13","City Small","City",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"373",17003998,"FL0136",9,"holmes county public library","library","No","main branch, public library","Active","303 N Harvey Etheridge Street","Bonifay","FL",32425,"NA","Holmes","30.79445789999999","-85.68055299999999","Congressional District 2","Rural","NA","NA","NA","NA",17004708,"Panhandle Public Library Cooperative System","consortium","2862 Madison Street","Marianna","FL",32448,"Congressional District 2",2022,221020585,2299027115,2299027115.001,"In-Window","Committed","Funded","FCDL Issued","CenturyLink Qwest Communications Company, LLC",143001157,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",500,"Mbps",500,"Mbps","309","0","309","1","309","3","927","0","0","0","0","0","927","0.9","834.3","92.7","927","1","5000","NA","NA","NA","NA",1,"834.3",81077,"32","Town Distant","Town",500,500,"bandwidth target not met","over50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"374",17003998,"FL0136",9,"holmes county public library","library","No","main branch, public library","Active","303 N Harvey Etheridge Street","Bonifay","FL",32425,"NA","Holmes","30.79445789999999","-85.68055299999999","Congressional District 2","Rural","NA","NA","NA","NA",17004708,"Panhandle Public Library Cooperative System","consortium","2862 Madison Street","Marianna","FL",32448,"Congressional District 2",2022,221020636,2299027190,2299027190.001,"In-Window","Committed","Funded","FCDL Issued","CenturyLink Qwest Communications Company, LLC",143001157,"Category1","Data Transmission and/or Internet Access","Fiber","MPLS",500,"Mbps",500,"Mbps","326.05","0","326.05","1","326.05","9","2934.45","0","0","0","0","0","2934.45","0.9","2641.005","293.44","2934.45","1","5000","NA","NA","NA","NA",1,"2641.005",81077,"32","Town Distant","Town",500,500,"bandwidth target not met","over50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"375",17004621,"IL0029",7,"santori public library","library","No","main branch, public library","Active","101 S. River St.","Aurora","IL",60506,"NA","Kane","41.757169","-88.319988","Congressional District 11","Urban","NA","NA","NA","NA",135665,"Aurora Public Library","library system","101 S. River St.","Aurora","IL",60506,"Congressional District 11",2022,221000025,2299030527,2299030527.001,"In-Window","Committed","Funded","FCDL Issued","On Light Aurora",143036900,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","2000","0","2000","1","2000","6","12000","0","0","0","0","0","12000","0.8","9600","2400","12000","1","97000","NA","NA","NA","NA",1,"9600",197899,"21","Suburban Large","Suburban",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",4,4,4,1,2
"376",17004621,"IL0029",7,"santori public library","library","No","main branch, public library","Active","101 S. River St.","Aurora","IL",60506,"NA","Kane","41.757169","-88.319988","Congressional District 11","Urban","NA","NA","NA","NA",135665,"Aurora Public Library","library system","101 S. River St.","Aurora","IL",60506,"Congressional District 11",2022,221000025,2299030546,2299030546.001,"In-Window","Committed","Funded","FCDL Issued","On Light Aurora",143036900,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","2000","0","2000","1","2000","6","12000","0","0","0","0","0","12000","0.8","9600","2400","12000","1","97000","NA","NA","NA","NA",1,"9600",197899,"21","Suburban Large","Suburban",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",4,4,4,1,2
"377",17005076,"LA0009",2,"allen parish libraries (main branch)","library","No","main branch, public library","Active","320 South Sixth Street","Oberlin","LA",70655,"NA","Allen","NA","NA","NA","Rural","NA","NA","NA","NA",139275,"Allen Parish Libraries","library system","320 6th Street","Oberlin","LA",70655,"Congressional District 4",2022,221031284,2299045291,2299045291.001,"In-Window","Committed","Funded","FCDL Issued","Conterra Ultra Broadband, LLC",143025700,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","899","0","899","3","2697","12","32364","0","0","0","0","0","32364","0.8","25891.2","6472.8","10788","NA","7500","NA","Po Box 400","NA","NA",3,"8630.4",25440,"43","Rural Remote","Rural",1000,1000,"bandwidth target met","under50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","No","Yes",2,2,2,1,2
"378",17005076,"LA0009",2,"allen parish libraries (main branch)","library","No","main branch, public library","Active","320 South Sixth Street","Oberlin","LA",70655,"NA","Allen","NA","NA","NA","Rural","NA","NA","NA","NA",139275,"Allen Parish Libraries","library system","320 6th Street","Oberlin","LA",70655,"Congressional District 4",2022,221031284,2299045291,2299045291.002,"In-Window","Committed","Funded","FCDL Issued","Conterra Ultra Broadband, LLC",143025700,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","1349","0","1349","1","1349","12","16188","0","0","0","0","0","16188","0.8","12950.4","3237.6","NA","0.333","7500","NA","Po Box 400","NA","NA",3,"4316.8",25440,"43","Rural Remote","Rural",1000,1000,"bandwidth target met","under50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"379",17005129,"LA0021",2,"st. john the baptist parish library","library","No","main branch, public library","Active","2920 Highway 51","Laplace","LA",70068,"3705","St John The Baptist","30.074633","-90.473566","Congressional District 6","Urban","NA","NA","NA","NA",139212,"St John The Baptist Parish Lib","library system","2920 Highway 51","La Place","LA",70068,"Congressional District 6",2022,221027511,2299038937,2299038937.001,"In-Window","Committed","Funded","FCDL Issued","East Ascension Telephone Company LLC",143001589,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",5,"Gbps",5,"Gbps","2428","0","2428","1","2428","11","26708","0","0","0","0","0","26708","0.9","24037.2","2670.8","NA","0.3","20000","NA","NA","NA","NA",4,"6009.3",42516,"21","Suburban Large","Suburban",5000,5000,"bandwidth target met","under50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"380",17005129,"LA0021",2,"st. john the baptist parish library","library","No","main branch, public library","Active","2920 Highway 51","Laplace","LA",70068,"3705","St John The Baptist","30.074633","-90.473566","Congressional District 6","Urban","NA","NA","NA","NA",139212,"St John The Baptist Parish Lib","library system","2920 Highway 51","La Place","LA",70068,"Congressional District 6",2022,221027511,2299060660,2299060660.001,"In-Window","Committed","Funded","FCDL Issued","Detel Wireless",143026277,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",5,"Gbps",5,"Gbps","2428","0","2428","1","2428","1","2428","0","0","0","0","0","2428","0.9","2185.2","242.8","NA","0.25","20000","NA","NA","NA","NA",4,"546.3",42516,"21","Suburban Large","Suburban",5000,5000,"bandwidth target met","under50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"381",17005182,"LA0041",2,"iberia parish library","library","No","main branch, public library","Active","445 East Main Street","New Iberia","LA",70560,"3710","NA","NA","NA","NA","Urban","NA","NA","NA","NA",139259,"Iberia Parish Library","library system","445 E Main St","New Iberia","LA",70560,"Congressional District 3",2022,221038635,2299058012,2299058012.003,"In-Window","Committed","Funded","FCDL Issued","Cox Louisiana Telcom, LLC",143016765,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","1250","0","1250","1","1250","10","12500","0","0","0","0","0","12500","0.9","11250","1250","15000","1","20000","NA","NA","NA","NA",1,"11250",68991,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"382",17005182,"LA0041",2,"iberia parish library","library","No","main branch, public library","Active","445 East Main Street","New Iberia","LA",70560,"3710","NA","NA","NA","NA","Urban","NA","NA","NA","NA",139259,"Iberia Parish Library","library system","445 E Main St","New Iberia","LA",70560,"Congressional District 3",2022,221038635,2299060745,2299060745.001,"In-Window","Committed","Funded","FCDL Issued","Detel Wireless",143026277,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","1250","0","1250","1","1250","2","2500","0","0","0","0","0","2500","0.9","2250","250","NA","0.142","20000","NA","NA","NA","NA",7,"321.428571428571",68991,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"383",17005285,"TX0522",2,"rhome community library","library","Yes","public library","Active","265 W Bc Rhome Ave","Rhome","TX",76078,"NA","Wise","33.054961","-97.474904","Congressional District 12","Rural","NA","NA","NA","NA",17005285,"Rhome Community Library","library","265 W Bc Rhome Ave","Rhome","TX",76078,"Congressional District 12",2022,221001675,2299001161,2299001161.001,"In-Window","Committed","Funded","FCDL Issued","CenturyLink Central Telephone Co. of Texas FKA Embarq",143002445,"Category1","Data Transmission and/or Internet Access","Copper","Digital Subscriber Line (DSL)",5,"Mbps",60,"Mbps","149.98","0","149.98","1","149.98","12","1799.76","0","0","0","0","0","1799.76","0.6","1079.856","719.9","1799.76","1","1500","NA","NA","NA","NA",1,"1079.856",6597,"31","Town Fringe","Town",60,5,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,9,2
"384",17005285,"TX0522",2,"rhome community library","library","Yes","public library","Active","265 W Bc Rhome Ave","Rhome","TX",76078,"NA","Wise","33.054961","-97.474904","Congressional District 12","Rural","NA","NA","NA","NA",17005285,"Rhome Community Library","library","265 W Bc Rhome Ave","Rhome","TX",76078,"Congressional District 12",2022,221001675,2299001161,2299001161.002,"In-Window","Committed","Funded","FCDL Issued","CenturyLink Central Telephone Co. of Texas FKA Embarq",143002445,"Category1","Data Transmission and/or Internet Access","Other","Other",5,"Mbps",60,"Mbps","10","0","10","1","10","12","120","0","0","0","0","0","120","0.6","72","48","120","1","1500","NA","NA","NA","NA",1,"72",6597,"31","Town Fringe","Town",60,5,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,9,2
"385",17005402,"IN0195",2,"carmel-clay pl - main","library","No","main branch, public library","Active","55 4th Avenue","Carmel","IN",46032,"NA","Hamilton","39.977727","-86.12181","Congressional District 5","Urban","NA","NA","NA","NA",130186,"Carmel Clay Public Library","library system","55 4th. Avenue Se","Carmel","IN",46032,"Congressional District 5",2022,221035391,2299052111,2299052111.001,"In-Window","Committed","Funded","FCDL Issued","ENA Services, LLC",143030857,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","2525","0","2525","1","2525","12","30300","0","0","0","0","0","30300","0.4","12120","18180","30300","1","116385","NA","NA","NA","NA",1,"12120",83293,"12","City Midsize","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"386",17005402,"IN0195",2,"carmel-clay pl - main","library","No","main branch, public library","Active","55 4th Avenue","Carmel","IN",46032,"NA","Hamilton","39.977727","-86.12181","Congressional District 5","Urban","NA","NA","NA","NA",130186,"Carmel Clay Public Library","library system","55 4th. Avenue Se","Carmel","IN",46032,"Congressional District 5",2022,221035391,2299052118,2299052118.001,"In-Window","Committed","Funded","FCDL Issued","Metro Fibernet LLC",143049173,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","1550","0","1550","1","1550","12","18600","0","0","0","0","0","18600","0.4","7440","11160","18600","1","116385","NA","NA","NA","NA",1,"7440",83293,"12","City Midsize","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
